solverid,instanceid,runtime,status,score,vresult
green_lymphosat[main-ai],805a742eb8b4e0df3561ca8e0670670b,0.02,unsat-verified,0.02,unsat
green_lymphosat[main-ai],123c397f55eeae78c45e8d973b8e9dce,13.86,unsat-verified,13.86,unsat
green_lymphosat[main-ai],30e8b47741a4104c01eeea1d00bbce9e,475.75,unsat-verified,475.75,unsat
green_lymphosat[main-ai],dd5d530ac8bf0019412d023488b075eb,0.04,unsat-verified,0.04,unsat
green_lymphosat[main-ai],4e64ffc14db014d5591f40865376c32a,0.86,unsat-verified,0.86,unsat
green_lymphosat[main-ai],6cfd9ef85d9f6e62dcbb9a4fd9334c90,5000.16,solver-timeout,10000.00,
green_lymphosat[main-ai],0cab9100cdd8505069301d658d085899,2226.46,unsat-verified,2226.46,unsat
green_lymphosat[main-ai],9d20bb1bd01838d70177ffd3aa284aeb,1.14,sat-verified,1.14,sat
green_lymphosat[main-ai],c15b09b9a7ceff4d4c8fe705958f92ba,2.66,sat-verified,2.66,sat
green_lymphosat[main-ai],12cd0c3196589ac8105653cbfe613fc6,6.10,unsat-verified,6.10,unsat
green_lymphosat[main-ai],5ee05ef0bcb42cb12bd698978c05178c,242.78,unsat-verified,242.78,unsat
green_lymphosat[main-ai],042cdc726a92bf0a2195b3b426f35bce,5000.05,solver-timeout,10000.00,
green_lymphosat[main-ai],4f09ef861ee74e50dc101765e1ce27fb,168.09,unsat-verified,168.09,unsat
green_lymphosat[main-ai],6db4b3f59a1e530ca5309d8a7544f5c3,5004.84,solver-timeout,10000.00,
green_lymphosat[main-ai],15456f0d13b26f0b4b21525ef7d0d711,0.04,unsat-verified,0.04,unsat
green_lymphosat[main-ai],81c36c1f55a6ee8e180f53f140ce05a3,71.65,sat-verified,71.65,sat
green_lymphosat[main-ai],920bbe559da4ea37fd636605316a791c,26.01,unsat-verified,26.01,unsat
green_lymphosat[main-ai],db15a85651e0d941a11bf8640625edd8,0.31,sat-verified,0.31,sat
green_lymphosat[main-ai],b69132879ed9ea0c8af1bc1e478d6ec3,5000.07,solver-timeout,10000.00,
green_lymphosat[main-ai],f8a3fae231fe11905d91db3fb6c42449,5000.09,solver-timeout,10000.00,
green_lymphosat[main-ai],a45aefde8bb26edb9634004146d0de89,5000.07,solver-timeout,10000.00,sat
green_lymphosat[main-ai],f1d1a4fee20e2907c33465a88d1e24f2,5000.08,solver-timeout,10000.00,
green_lymphosat[main-ai],09637d3bd641b4d733666a862e8918ea,198.22,sat-verified,198.22,sat
green_lymphosat[main-ai],7fe153ced2c966dcdeb42b6714b4d6b7,2701.03,unsat-verified,2701.03,unsat
green_lymphosat[main-ai],f8443057c188f6c9cfb711ff3d4aa6ff,111.79,unsat-verified,111.79,unsat
green_lymphosat[main-ai],7b40e39148de4d5f8d9384d6937c287e,5000.02,solver-timeout,10000.00,sat
green_lymphosat[main-ai],62eae28dcf3170b1547fb5db73e6a295,2879.77,sat-verified,2879.77,sat
green_lymphosat[main-ai],b697738cefe9cb2dd62f24653a13b341,5000.06,solver-timeout,10000.00,
green_lymphosat[main-ai],3598c10125496ad7218852effc5c711f,5000.13,solver-timeout,10000.00,unsat
green_lymphosat[main-ai],1f81f7e009f501014cb23a8c2d41836f,664.13,sat-verified,664.13,sat
green_lymphosat[main-ai],5ce7d137442bd97a321a883c425e4634,27.10,sat-verified,27.10,sat
green_lymphosat[main-ai],cb2e8b7fada420c5046f587ea754d052,0.02,unsat-verified,0.02,unsat
green_lymphosat[main-ai],3c4ac805726d78a869ff8116ee3533db,0.01,unsat-verified,0.01,unsat
green_lymphosat[main-ai],2c458ef30d7b670f143d6c6e175e3ee9,4.31,sat-verified,4.31,sat
green_lymphosat[main-ai],c8cde50f32ca3f78a4c74a173c63449b,825.31,sat-verified,825.31,sat
green_lymphosat[main-ai],53d23b2b464a5c041114eb1f00cc4b81,0.15,sat-verified,0.15,sat
green_lymphosat[main-ai],425c81fc3af7f5124b6282583d80df11,5000.05,solver-timeout,10000.00,unsat
green_lymphosat[main-ai],82cad197a0b7919f1f51ec51f7267e6f,3910.39,unsat-verified,3910.39,unsat
green_lymphosat[main-ai],fca71c20202ef404349136c3a00465eb,0.10,sat-verified,0.10,sat
green_lymphosat[main-ai],61fee64c8fc7f05b97a2bc14c0c2bf41,5000.05,solver-timeout,10000.00,sat
green_lymphosat[main-ai],fbf3b9f8a03a1efedae3da04622fe96e,1079.93,unsat-verified,1079.93,unsat
green_lymphosat[main-ai],ebc40cf47836100655aea44ef1ed46da,5005.22,solver-timeout,10000.00,
green_lymphosat[main-ai],3e912cd2a499b8f956246b866e2f9f64,332.10,unsat-verified,332.10,unsat
green_lymphosat[main-ai],5314fd6ccb53b6f6af49a594ea68a273,648.99,unsat-verified,648.99,unsat
green_lymphosat[main-ai],0be1e12a8e7282d1a4e389bb90f6dbc7,0.02,unsat-verified,0.02,unsat
green_lymphosat[main-ai],cc42cc7a8022820cbd0e98595126d07e,2930.44,unsat-verified,2930.44,unsat
green_lymphosat[main-ai],878bcc11e1e243680f7946bcf428f465,10.14,unsat-verified,10.14,unsat
green_lymphosat[main-ai],0c9da400944b002f90fd385d4fdab385,3.35,sat-verified,3.35,sat
green_lymphosat[main-ai],8117a2ac08e1acf52f660663efe2a5ca,0.39,sat-verified,0.39,sat
green_lymphosat[main-ai],40ae60a61929b6bfa2ac99ab4b9a0f7e,5000.08,solver-timeout,10000.00,unsat
green_lymphosat[main-ai],8da88a43b4ac226f614dd82d4519d8c6,5000.12,solver-timeout,10000.00,sat
green_lymphosat[main-ai],bd0b055b890a9ace598a0c4aba40de30,1198.04,unsat-verified,1198.04,unsat
green_lymphosat[main-ai],5220b0e01fb49440531004bebbafbc44,125.61,unsat-verified,125.61,unsat
green_lymphosat[main-ai],a2fdd0935df1379c67cf1bb93ef2cfad,5003.83,solver-timeout,10000.00,
green_lymphosat[main-ai],824cd6f379c23cc863e501e397092cb9,1312.35,unsat-verified,1312.35,unsat
green_lymphosat[main-ai],8990b3506e948e87b005d103d1ce6eb8,2577.45,unsat-verified,2577.45,unsat
green_lymphosat[main-ai],3a8409393cc1ebae1444a079d216f221,5000.05,solver-timeout,10000.00,
green_lymphosat[main-ai],cc436db9fe0278663ce376e068069815,803.80,unsat-verified,803.80,unsat
green_lymphosat[main-ai],95f346a183b890307596310fd33b4836,5000.06,solver-timeout,10000.00,
green_lymphosat[main-ai],75429ff7acb5acb597abe01aa745c2a6,0.01,sat-verified,0.01,sat
green_lymphosat[main-ai],b2047f327e213b5f14adb8c75ee514fb,5003.77,solver-timeout,10000.00,sat
green_lymphosat[main-ai],b023ea0eb9adbd9182c01d7e2d443289,72.00,unsat-verified,72.00,unsat
green_lymphosat[main-ai],ac3e3bb744e258282990aa4307c08cb8,1526.49,unsat-verified,1526.49,unsat
green_lymphosat[main-ai],7e21850936d6127540157afaaf912c02,5000.08,solver-timeout,10000.00,
green_lymphosat[main-ai],7a13ffe9546cc7dfabdedebb64700e8a,162.07,unsat-verified,162.07,unsat
green_lymphosat[main-ai],a789d0722f1aa0d44c5a38b374719c69,4.57,sat-verified,4.57,sat
green_lymphosat[main-ai],04d0ae28e10d4a35ebab62f42f0200e8,5000.09,solver-timeout,10000.00,
green_lymphosat[main-ai],1bb9fe12b4fb50e98903ee87a51d6472,20.28,unsat-verified,20.28,unsat
green_lymphosat[main-ai],416e33a8463911546e4cd87d282a7e1e,89.16,sat-verified,89.16,sat
green_lymphosat[main-ai],c615d49f357813514966186ab834be28,5000.05,solver-timeout,10000.00,
green_lymphosat[main-ai],db099269d468029b70419bf4a49e99a1,2436.86,sat-verified,2436.86,sat
green_lymphosat[main-ai],7d311f620f4ebc4adf8f4079899750eb,614.32,sat-verified,614.32,sat
green_lymphosat[main-ai],324b2441c6f1fa9d5f3cf3a4c8447fc7,5000.22,solver-timeout,10000.00,
green_lymphosat[main-ai],ae48df6541d190c096b1e5ba22d1b534,88.82,unsat-verified,88.82,unsat
green_lymphosat[main-ai],e4d1892db27b721b88e5ee7e5987649f,5000.09,solver-timeout,10000.00,
green_lymphosat[main-ai],4551c996fc6f5fbe62b43076abb25077,1.94,sat-verified,1.94,sat
green_lymphosat[main-ai],2b7e863462991fd008f9898eca63ebf4,84.81,sat-verified,84.81,sat
green_lymphosat[main-ai],de8c42d50f1dbf43a731f1916dc6bf01,1652.58,unsat-verified,1652.58,unsat
green_lymphosat[main-ai],83ced7d9ee8058c52c9a68ded7fad0a5,5000.11,solver-timeout,10000.00,sat
green_lymphosat[main-ai],543e67dd5abc272c37775b1b742a1d9a,285.62,sat-verified,285.62,sat
green_lymphosat[main-ai],180e6d8b61fe6bab26126b78591e324e,268.50,sat-verified,268.50,sat
green_lymphosat[main-ai],e85fb114c33f450dc2622c78bc6fa019,27.70,sat-verified,27.70,sat
green_lymphosat[main-ai],6add7e416c1126607afeb2666af330ac,116.37,unsat-verified,116.37,unsat
green_lymphosat[main-ai],d9fe50de72fb34ea94518c32d8f3077c,1469.66,unsat-verified,1469.66,unsat
green_lymphosat[main-ai],62060247cd0ad566a828c30571c2c774,27.88,unsat-verified,27.88,unsat
green_lymphosat[main-ai],16ca57f2cdffd5b0260fc771017e1f04,5001.77,solver-timeout,10000.00,
green_lymphosat-verified[main-ai],16f8b291c8cdedb5ca7210fa0eeb34d9,5003.79,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],043c91001968a1fbd1ef419540fcb396,5008.88,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],9ba8145e0d02318dea5507fc3ba03472,1429.12,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],997491c0cbc3e558a3e3266e2a142215,5004.35,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],6ddda96839bb24cd7389d5556d3ab16d,5004.21,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],e5787bb4c8c29aa39b14a5e11387999d,1638.89,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],65bf849f3e86ab275e339934f4d140a0,1640.99,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],306a29e966fa6293d407bc7ebbc3ecb1,5005.13,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],e91253303b915493090c1f4b59d9e969,1643.38,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],0f1070ba60b55aa62d3a98798a14700e,1642.82,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],d1335d8a6a98a1988b54e1f481a64fcf,1644.91,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],7372171e2e794a98cda6540676608f32,5003.83,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],65ee6b49612eccb7d213e4d950f23677,177.31,sat-verified,177.31,sat
green_lymphosat-verified[main-ai],32e344a5ab3af245f982678d2b751c6d,153.32,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],28dcc4119e1bbb5fbd3fdd8f4140f28d,544.78,sat-verified,544.78,sat
green_lymphosat-verified[main-ai],0efcbd10294eb001b16b4d126923372f,2309.79,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],01d6fa8efd18ebfecd06af408958477b,2541.31,sat-verified,2541.31,sat
green_lymphosat-verified[main-ai],667341ee8c1dea3db613db317e2b2c33,510.53,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],80b163b706e0a16702173ec27f3d1331,5000.75,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],34360a677fc854189c982294853e6891,13.18,sat-verified,13.18,sat
green_lymphosat-verified[main-ai],218f0eccbff400e06c9736bd759c1d3a,8.35,sat-verified,8.35,sat
green_lymphosat-verified[main-ai],44196693d2cfdb787ba578eef4272f74,57.76,sat-verified,57.76,sat
green_lymphosat-verified[main-ai],80bb5209e88def5643bf5593320b104f,32.51,sat-verified,32.51,sat
green_lymphosat-verified[main-ai],d699355595398f0765c5f51c9d0ad852,57.93,sat-verified,57.93,sat
green_lymphosat-verified[main-ai],365a02a7d781d655bb2a64d2273a2d0c,7.98,sat-verified,7.98,sat
green_lymphosat-verified[main-ai],af8248aa34c4803bfc0add954cf2e620,5.71,sat-verified,5.71,sat
green_lymphosat-verified[main-ai],d737aeb8e2eb9baed7f007056b3874af,10.41,sat-verified,10.41,sat
green_lymphosat-verified[main-ai],3b608084b3caae2e9517a2d58cdcd275,6.12,sat-verified,6.12,sat
green_lymphosat-verified[main-ai],f15a3ce898e0c66f309bf07d73744adf,57.87,sat-verified,57.87,sat
green_lymphosat-verified[main-ai],2bb63853a9b8b9b9327a142210a9f437,4.46,sat-verified,4.46,sat
green_lymphosat-verified[main-ai],ba7732774961fdf7508a998a41bd5366,34.99,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],fe776dd02d74e0d68a3e3fc3f9d934de,5003.90,solver-timeout,10000.00,
green_lymphosat-verified[main-ai],0757e47d262b75171c0040987e6d20ce,5000.03,solver-timeout,10000.00,
green_lymphosat-verified[main-ai],7cd6b940be001c46c6294d7cac9aa610,5001.50,solver-timeout,10000.00,
green_lymphosat-verified[main-ai],4d6bd7b2c674fb67b271127586914b74,5001.35,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],782b29d2d691fdc94e0ec5b899390e10,1388.93,sat-verified,1388.93,sat
green_lymphosat-verified[main-ai],68ef4b1ed6a28c75defea64bb7d53e06,5002.17,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],996bd6326ca560055b6fe916708dfdaa,859.64,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],c14f0c610d59a9d5e8cec328485b916f,965.32,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],dc3ac89f98e9c3fc43450e256dce1154,439.04,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],a20f076f7fce54172e823c63ea7948f7,38.33,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],ab17eed90e4da47767f72f518e3b4a26,528.04,sat-verified,528.04,sat
green_lymphosat-verified[main-ai],66204949278cdd9d81e102eace6d4669,393.06,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],744238c5aadea40f8e05db49429da576,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],aca9f4faabeb57a57c678d55f5bbd2f4,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],30c6fa5c4f5910029b782b712844c93a,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],9078ea73ff67edf2b6dcd007c9696ca0,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],e3a132ecb8108f7d8a46b6686e686b60,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],2d89fda1bd6a761ca5e2f4bb89202681,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],fed3f8d39738c2e935e8ed13ddeb6967,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],511f1794698a8620c18a7cc32cfc7776,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],4d84e818a5ab324dde37429dd2455551,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],8e1cdc28bad48753110be5bd578cb934,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],ab2ab3a0651f0f35ba319ad976b1b6fd,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],247e42e46495f1c4b8707e497af8c93e,0.06,sat-verified,0.06,sat
green_lymphosat-verified[main-ai],5babccd4bf9b270acf0568bba32313bd,66.92,sat-verified,66.92,sat
green_lymphosat-verified[main-ai],4e0de894799790b06e8d6c3efd109ade,72.65,sat-verified,72.65,sat
green_lymphosat-verified[main-ai],ee8c86d39745aea1c1731d4f34bcaed7,55.80,sat-verified,55.80,sat
green_lymphosat-verified[main-ai],f554b55356a5e0ed39dbf8c1030ebce0,44.48,sat-verified,44.48,sat
green_lymphosat-verified[main-ai],bb8db7af8ede49391a66d4442d91c10b,61.28,sat-verified,61.28,sat
green_lymphosat-verified[main-ai],9a4671d8bb658361162976c0f06cc47e,77.93,sat-verified,77.93,sat
green_lymphosat-verified[main-ai],57f6bbfc8be5a981322fe9991209aa33,39.12,sat-verified,39.12,sat
green_lymphosat-verified[main-ai],9c5dd2eb0a40a150c686459a118c720a,28.82,sat-verified,28.82,sat
green_lymphosat-verified[main-ai],c3bc9b01e5f804723b74715508941bf2,33.45,sat-verified,33.45,sat
green_lymphosat-verified[main-ai],bbcfd33f07cbf6fefa950d8254aa34ce,50.66,sat-verified,50.66,sat
green_lymphosat-verified[main-ai],8db998d5fd64f85a1847115208f73873,10.01,sat-verified,10.01,sat
green_lymphosat-verified[main-ai],97af3e49faef7cf67794928b6690b67c,1.42,sat-verified,1.42,sat
green_lymphosat-verified[main-ai],f2c6d035d0aa58cc06927af6be7a821f,64.91,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],bf8c8761003704e761ce36db6665f741,16.39,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],5de866bc7ff4dfde3cd682b5aca75894,1.25,sat-verified,1.25,sat
green_lymphosat-verified[main-ai],958fd8bd1936e5bad8cbccae492edd81,160.91,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],c557ad9cb79983b9d429c219e3cecbb8,15.16,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],e1292f8d651e022362630d34fef69312,2.83,sat-verified,2.83,sat
green_lymphosat-verified[main-ai],6cd46641ebd4c840b8f116d14ca17dfd,11.19,sat-verified,11.19,sat
green_lymphosat-verified[main-ai],2ca47af4ab7a817725138b8b66e9af7f,5001.76,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],ee44c3f464238366729bf2cb16eb412a,27.20,sat-verified,27.20,sat
green_lymphosat-verified[main-ai],b6de3c794e223fe515682f52e5d81272,952.68,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],37fa67bd34cc613f3fc6954cdee943c1,165.08,sat-verified,165.08,sat
green_lymphosat-verified[main-ai],a5dc08b83ff806ac2c2c8cc23053fb07,4222.19,sat-verified,4222.19,sat
green_lymphosat-verified[main-ai],de3440b67769e7af00e58ec9cce9847b,5001.08,solver-timeout,10000.00,
green_lymphosat-verified[main-ai],5fb5e437292532efe687ac6f74a9cb76,5001.13,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],654241eda3e1283f4b139192d1db055a,5001.04,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],7efc1b160fb755fb1e8b6bcc70bbeb90,5001.13,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],dd062c307e10ebbb0d5641709ff26a7e,1651.02,sat-verified,1651.02,sat
green_lymphosat-verified[main-ai],1c0fe2ac410f3942e374ea72ec005d76,69.68,sat-verified,69.68,sat
green_lymphosat-verified[main-ai],7fa502dfce37c37c1cafd50b3fba263f,5.73,sat-verified,5.73,sat
green_lymphosat-verified[main-ai],515511be3905018ae7e6eb7ba7064d72,5001.01,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],33c8aca6a52d10e040da959439834d6a,47.54,sat-verified,47.54,sat
green_lymphosat-verified[main-ai],a9856534b6ca67123d58dd5fd9c9a1b2,126.78,sat-verified,126.78,sat
green_lymphosat-verified[main-ai],757d64688ac60cba697a980dfbbf5075,5005.23,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],0ec6bf97a96b9840ae84f1d1da4c4dcd,1509.64,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],fbd9968f5067604694f11f14c07c5527,5004.08,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],bcdc894819cf050e57849fe84a1e8cc4,5002.07,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],58eaf62034046ed4fc52562869569b44,5004.02,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],a95f0373ebf724f474fcc9ccd7197bd9,5004.89,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],2027301e88cb029e4b47b747da8a180a,1608.73,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],1fb646d2657b6dd5f0106dbec9fd6c27,5006.61,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],35e0b5a19c88961d98dd806e805759f4,5003.40,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],727ebce936c010888c7f71f00885e643,5003.12,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],b0142b06940fb02e2b4ddb7a2101a3d6,5002.56,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],8fcde459f828e0df9672933e68fa1af2,5002.91,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],f497bda3018958d7ba2d1cd99da3982e,71.39,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],981b0e855eed536df112bf2e4ff98807,225.92,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],1fac905143027e3bf0932c09f427aa15,1.57,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],8aa9ffb211d1cba850be2ee9d173b7e1,181.29,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],117b99ffa16d21cb4ccb1c66829b0c7e,2135.90,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],ff706804d01ac07e8b8502de6331f2de,5002.45,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],b13ba48e09e575d6a628c02200ac23f7,1033.66,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],15e666a42158e3304fc3979de28a5e44,16.03,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],fbbfbee9e6cba8bca18fbcfc23dcfcb6,45.22,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],826a01aaab9f98e8fb6d3fbbf349078b,1510.24,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],1397d1d4d8d831069a2cdf911321da07,8.07,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],9fbe200523c648000d71b2c739093aa2,5002.43,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],48432767076e402d2accbf2da7260885,83.79,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],9aa85c5c114245c182ed6afbe3d8daed,191.12,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],1680176921bab3f01c4f7c33791c8c23,5003.27,solver-timeout,10000.00,
green_lymphosat-verified[main-ai],5faba478cb08194407b5ec957ab08599,36.63,sat-verified,36.63,sat
green_lymphosat-verified[main-ai],b0abaa97c4663edc2048d86de3e2b226,270.43,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],03e49a528251af9a7b7e1ca03c33b162,5003.12,solver-timeout,10000.00,
green_lymphosat-verified[main-ai],ad2247443454da1fbd4543dd1fa5b57c,118.70,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],f52a349677a5b5b5315b5954b3181fe3,22.54,sat-verified,22.54,sat
green_lymphosat-verified[main-ai],fa3e27fb7209620b792d5c75a75d669b,5004.49,solver-timeout,10000.00,
green_lymphosat-verified[main-ai],47173e8ab499159d3aa301b0101fe170,111.18,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],546a73eef02dda3719018050b09e9392,152.92,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],ba14be209c2fc064726025f017cef17a,18.88,sat-verified,18.88,sat
green_lymphosat-verified[main-ai],8e5da99e8323af36e983a99b4df03b92,5001.27,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],a4f816482e853dfad9a685ac1459e66d,4513.64,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],a80a252b748882980d9a80ddea8c5cff,4629.60,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],3e7d8073c795d263ed862db64cf9f0fb,3940.57,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],7ac164a9d153f0a2d9bf54a98d429636,4469.73,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],991aec61a2751602d6d7b3e838035610,3992.12,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],932e2329dd1efeafe7151a0ebf3a343f,5001.17,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],a08d0fcc98fe0ce9c53b2fd0c69ccc4b,3677.95,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],6ad453d6174581d982c4e75e37a38d79,4650.59,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],c7449e5bc5ef75a69f8a454c13d371de,5001.43,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],20ae1404784ed226a1e3e4c9b2d61a41,4483.62,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],5f81a94799858590a2bc96db917bf894,5001.45,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],92b22042a950db2a9841f08d169d1bb5,5007.04,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],5d8b47745dba3fe50f9c8712be389cd5,5003.96,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],0d082b8fa36f662217bee5524cd24d3a,5003.49,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],aa4e80476e6a6ea1034e303e6b2e46dc,5005.55,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],a7e5d03892a17e51e22b688f51cf0aab,5003.46,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],266e890b706cf336378bf148bbda1aff,1644.81,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],71849248b47db583f56e77f55f31e525,5006.15,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],c44762c4b177ac64fd0919f37de8382e,3164.74,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],860788f93fb766e83e00a29de84180e7,5002.87,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],d27f76623aed2fce608c092b2aafafc5,3297.02,unknown,10000.00,unsat
green_lymphosat-verified[main-ai],7b9620b5d7da55bda43595fe37867acd,5006.02,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],12ac1c71ff0405cc150c2a2db6c4a255,5006.63,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],3c51a565526faa922fb298a2658440e9,5000.06,solver-timeout,10000.00,unsat
green_lymphosat-verified[main-ai],a08c17f9a3888841cf7bbc75a807ff7e,5000.09,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],d10b8bcd1bb5977c5ffe2d1859e4335f,5000.76,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],231f3a169120d3cda9f8feea88a20d85,5001.14,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],43c298c756cac6d547a0457c2da7e468,5000.99,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],a60a138325ac9c88ab293ec0c801a95c,5000.72,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],1707c4c24e66b2cfe6c03955b638bebf,5000.66,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],ca7f7824a958b98512a0c96d73251f8b,5000.77,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],ad5b80bb4d1b60bee12163df25846801,5000.95,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],a110c13186ef5785df8da4bfa2ce9a6d,5000.61,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],d418605014fdeb1236bfa720ac460c62,5000.09,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],8d2b018a5f8855b6ba1868a3ffff9d2f,5000.90,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],776ff89b72b0f6290d69af6f95e13182,2917.94,sat-verified,2917.94,sat
green_lymphosat-verified[main-ai],d5949f26c5c5128ef2d4ac4d3b432cc2,3572.19,sat-verified,3572.19,sat
green_lymphosat-verified[main-ai],4de5b7b3c8bf44b2e8c549128bc936a3,1853.19,sat-verified,1853.19,sat
green_lymphosat-verified[main-ai],a78606fdfd6cf6ee8358bd35fa833be6,5001.40,solver-timeout,10000.00,sat
green_lymphosat-verified[main-ai],aa62e8cb5d38ac1b2d9eeeb8394eadeb,381.93,sat-verified,381.93,sat
